id,move_id,version_group_id,flavor_text
3333,239,3,"Whips up a tornado
to attack."
3334,239,4,"Whips up a tornado
to attack."
3335,239,5,"Whips up a vicious twister
to tear at the foe."
3336,239,6,"Whips up a vicious twister
to tear at the foe."
3337,239,7,"A vicious twister
attacks the foe.
It may make the
foe flinch."
3338,239,8,"The user whips up a
vicious twister to
tear at the foe.
It may also make the
foe flinch."
3339,239,9,"The user whips up a
vicious twister to
tear at the foe.
It may also make the
foe flinch."
3340,239,10,"The user whips up a
vicious tornado to
tear at the foe.
It may also make the
foe flinch."
3341,239,11,"The user whips up a vicious tornado
to tear at the opposing team.
It may also make targets flinch."
3342,239,14,"The user whips up a vicious tornado
to tear at the opposing team.
It may also make targets flinch."
3343,239,15,"The user whips up a vicious tornado
to tear at the opposing Pokémon.
This may also make them flinch."
3344,239,16,"The user whips up a vicious tornado
to tear at the opposing Pokémon.
This may also make them flinch."
3345,239,17,"The user whips up a vicious tornado to tear at the
opposing Pokémon. This may also make them flinch."
3346,239,18,"The user whips up a vicious tornado to tear at the
opposing Pokémon. This may also make them flinch."
3347,240,3,"Boosts water-type
moves for 5 turns."
3348,240,4,"Boosts water-type
moves for 5 turns."
3349,240,5,"Boosts the power of WATER-
type moves for 5 turns."
3350,240,6,"Boosts the power of WATER-
type moves for 5 turns."
3351,240,7,"A heavy rain falls
for five turns,
powering up WATER-
type moves."
3352,240,8,"The user summons a
heavy rain that falls
for five turns,
powering up Water-
type moves."
3353,240,9,"The user summons a
heavy rain that falls
for five turns,
powering up Water-
type moves."
3354,240,10,"The user summons a
heavy rain that falls
for five turns,
powering up Water-
type moves."
3355,240,11,"The user summons a heavy rain
that falls for five turns,
powering up Water-type moves."
3356,240,14,"The user summons a heavy rain
that falls for five turns,
powering up Water-type moves."
3357,240,15,"The user summons a heavy rain
that falls for five turns,
powering up Water-type moves."
3358,240,16,"The user summons a heavy rain
that falls for five turns,
powering up Water-type moves."
3359,240,17,"The user summons a heavy rain that falls for five
turns, powering up Water-type moves. It lowers
the power of Fire-type moves."
3360,240,18,"The user summons a heavy rain that falls for five
turns, powering up Water-type moves. It lowers
the power of Fire-type moves."
3361,241,3,"Boosts fire-type
moves for 5 turns."
3362,241,4,"Boosts fire-type
moves for 5 turns."
3363,241,5,"Boosts the power of FIRE-
type moves for 5 turns."
3364,241,6,"Boosts the power of FIRE-
type moves for 5 turns."
3365,241,7,"The sun blazes for
five turns, powering
up FIRE-type
moves."
3366,241,8,"The user intensifies
the sun for five
turns, powering up
Fire-type moves.
"
3367,241,9,"The user intensifies
the sun for five
turns, powering up
Fire-type moves.
"
3368,241,10,"The user intensifies
the sun for five
turns, powering up
Fire-type moves.
"
3369,241,11,"The user intensifies the sun for
five turns, powering up
Fire-type moves."
3370,241,14,"The user intensifies the sun for
five turns, powering up
Fire-type moves."
3371,241,15,"The user intensifies the sun
for five turns, powering up
Fire-type moves."
3372,241,16,"The user intensifies the sun
for five turns, powering up
Fire-type moves."
3373,241,17,"The user intensifies the sun for five turns, powering
up Fire-type moves. It lowers the power of
Water-type moves."
3374,241,18,"The user intensifies the sun for five turns, powering
up Fire-type moves. It lowers the power of
Water-type moves."
3375,242,3,"An attack that may
lower SPCL.DEF."
3376,242,4,"An attack that may
lower SPCL.DEF."
3377,242,5,"Crunches with sharp fangs.
May lower SP. DEF."
3378,242,6,"Crunches with sharp fangs.
May lower SP. DEF."
3379,242,7,"The foe is crunched
with sharp fangs.
It may lower the
foe’s SP. DEF."
3380,242,8,"The user crunches up
the foe with sharp
fangs. It may also
lower the target’s
Defense stat."
3381,242,9,"The user crunches up
the foe with sharp
fangs. It may also
lower the target’s
Defense stat."
3382,242,10,"The user crunches up
the foe with sharp
fangs. It may also
lower the target’s
Defense stat."
3383,242,11,"The user crunches up the target
with sharp fangs. It may also lower
the target’s Defense stat."
3384,242,14,"The user crunches up the target
with sharp fangs. It may also lower
the target’s Defense stat."
3385,242,15,"The user crunches up the target
with sharp fangs. This may also lower
the target’s Defense stat."
3386,242,16,"The user crunches up the target
with sharp fangs. This may also lower
the target’s Defense stat."
3387,242,17,"The user crunches up the target with sharp fangs.
This may also lower the target’s Defense stat."
3388,242,18,"The user crunches up the target with sharp fangs.
This may also lower the target’s Defense stat."
3389,243,3,"Counters a SPCL.
ATK. move double."
3390,243,4,"Counters a SPCL.
ATK move double."
3391,243,5,"Counters the foe’s special
attack at double the power."
3392,243,6,"Counters the foe’s special
attack at double the power."
3393,243,7,"A retaliation move
that pays back the
foe’s special attack
double."
3394,243,8,"A retaliation move
that counters any
special attack,
inflicting double the
damage taken."
3395,243,9,"A retaliation move
that counters any
special attack,
inflicting double the
damage taken."
3396,243,10,"A retaliation move
that counters any
special attack,
inflicting double the
damage taken."
3397,243,11,"A retaliation move that counters any
special attack, inflicting double the
damage taken."
3398,243,14,"A retaliation move that counters any
special attack, inflicting double the
damage taken."
3399,243,15,"A retaliation move that counters any
special attack, inflicting double the
damage taken."
3400,243,16,"A retaliation move that counters any
special attack, inflicting double the
damage taken."
3401,243,17,"A retaliation move that counters any special attack,
inflicting double the damage taken."
3402,243,18,"A retaliation move that counters any special attack,
inflicting double the damage taken."
3403,244,3,"Copies the foe's
stat changes."
3404,244,4,"Copies the foe's
stat changes."
3405,244,5,"Copies the foe’s effect(s)
and gives to the user."
3406,244,6,"Copies the foe’s effect(s)
and gives to the user."
3407,244,7,"The user hypnotizes
itself into copying
any stat change
made by the foe."
3408,244,8,"The user hypnotizes
itself into copying
any stat change
made by the foe.
"
3409,244,9,"The user hypnotizes
itself into copying
any stat change
made by the foe.
"
3410,244,10,"The user hypnotizes
itself into copying
any stat change
made by the foe.
"
3411,244,11,"The user hypnotizes itself into
copying any stat change made
by the target."
3412,244,14,"The user hypnotizes itself into
copying any stat change made
by the target."
3413,244,15,"The user hypnotizes itself into
copying any stat change made
by the target."
3414,244,16,"The user hypnotizes itself into
copying any stat change made
by the target."
3415,244,17,"The user hypnotizes itself into copying any stat
change made by the target."
3416,244,18,"The user hypnotizes itself into copying any stat
change made by the target."
3417,245,3,"A powerful first-
strike move."
3418,245,4,"A powerful first-
strike move."
3419,245,5,"An extremely fast and
powerful attack."
3420,245,6,"An extremely fast and
powerful attack."
3421,245,7,"A blindingly speedy
charge attack that
always goes before
any other."
3422,245,8,"The user charges the
foe at blinding speed.
This attack always
goes before any
other move."
3423,245,9,"The user charges the
foe at blinding speed.
This attack always
goes before any
other move."
3424,245,10,"The user charges the
foe at blinding speed.
This attack always
goes before any
other move."
3425,245,11,"The user charges the target at blinding
speed. This attack always goes
before any other move."
3426,245,14,"The user charges the target at blinding
speed. This attack always goes
before any other move."
3427,245,15,"The user charges the target at blinding
speed. This move always goes first."
3428,245,16,"The user charges the target at blinding
speed. This move always goes first."
3429,245,17,"The user charges the target at blinding speed.
This move always goes first."
3430,245,18,"The user charges the target at blinding speed.
This move always goes first."
3431,246,3,"An attack that may
raise all stats."
3432,246,4,"An attack that may
raise all stats."
3433,246,5,"An attack that may raise
all stats."
3434,246,6,"An attack that may raise
all stats."
3435,246,7,"An ancient power is
used to attack. It
may also raise all
the user’s stats."
3436,246,8,"The user attacks with
a prehistoric power.
It may also raise all
the user’s stats at
once."
3437,246,9,"The user attacks with
a prehistoric power.
It may also raise all
the user’s stats at
once."
3438,246,10,"The user attacks with
a prehistoric power.
It may also raise all
the user’s stats at
once."
3439,246,11,"The user attacks with a prehistoric power.
It may also raise all the user’s stats
at once."
3440,246,14,"The user attacks with a prehistoric power.
It may also raise all the user’s stats
at once."
3441,246,15,"The user attacks with a prehistoric power.
This may also raise all the user’s stats
at once."
3442,246,16,"The user attacks with a prehistoric power.
This may also raise all the user’s stats
at once."
3443,246,17,"The user attacks with a prehistoric power.
This may also raise all the user’s stats at once."
3444,246,18,"The user attacks with a prehistoric power.
This may also raise all the user’s stats at once."
3445,247,3,"An attack that may
lower SPCL.DEF."
3446,247,4,"An attack that may
lower SPCL.DEF."
3447,247,5,"Hurls a black blob that may
lower the foe’s SP. DEF."
3448,247,6,"Hurls a black blob that may
lower the foe’s SP. DEF."
